city,slug,url,name,rating,views,reviews_count,phone,locality,board,established,category,classes,gender,fees_range,about,images
noida,/school/noida/raghav-global-school-sector-122,https://yellowslate.com/school/noida/raghav-global-school-sector-122,Raghav Global School - Sector 122 ,0,1322,0,+919513238818,Sector 122,CBSE,2012,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F167369106484243941363c27fb856eca1673691064.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1673691051214025187563c27fabf14721673691052.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F167369104535790262963c27fa5b5a181673691046.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1673691036137563913363c27f9c4673b1673691036.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F167369103391286541063c27f990ff481673691033.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FGymnastics.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FFootball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBadminton.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F3-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
noida,/school/noida/step-by-step-school-block-b-sector-132,https://yellowslate.com/school/noida/step-by-step-school-block-b-sector-132,"Step by Step School - Block B,Sector 132 ",1.0,1278,2,+919513238818,"Block B,Sector 132",CBSE,2007,Public Schools,2026-27,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBadminton.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FAthletics.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F3-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
noida,/school/noida/lotus-valley-international-school-sector-126,https://yellowslate.com/school/noida/lotus-valley-international-school-sector-126,Lotus Valley International School - Sector 126 ,4.7,1139,184,+919513238818,Sector 126,CBSE,2011,International Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F10%2Fhnh.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F3-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
noida,/school/noida/the-khaitan-school-sector-40,https://yellowslate.com/school/noida/the-khaitan-school-sector-40,The Khaitan School - Sector 40 ,0,1107,0,+919513238818,Sector 40,CBSE,1995,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBadminton.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FAthletics.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F3-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
noida,/school/noida/st-joseph-school-sector-alpha-ii,https://yellowslate.com/school/noida/st-joseph-school-sector-alpha-ii,St. Joseph School - Sector Alpha II ,0,1098,0,+919513238818,Sector Alpha II,ICSE,1995,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBadminton.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FAthletics.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2024%2F02%2F3-3.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
gurugram,/school/gurugram/kiit-world-school-gurugram-badshahpur-sohna-road-highway,https://yellowslate.com/school/gurugram/kiit-world-school-gurugram-badshahpur-sohna-road-highway,KIIT World School Gurugram - Badshahpur Sohna Road Highway ,4.0,3000,22,+919513238818,Badshahpur Sohna Road Highway,CBSE,2017,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.sgp1.cdn.digitaloceanspaces.com/schools/175931773225632216768dd0ee4ee9f41759317733.jpg | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759317807174662939968dd0f2f79f291759317807.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175931780525375460068dd0f2da237a1759317806.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759317803168275660968dd0f2b16dde1759317803.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17593177998024945368dd0f2747f641759317799.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759317797163059273768dd0f2552b2b1759317797.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175931779448843051668dd0f22e33781759317795.JPG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175931778261792815568dd0f16eee2f1759317783.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759317782157391002268dd0f1635f781759317782.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175931777992983195468dd0f136203c1759317779.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F175931777861649123368dd0f124c9f31759317778.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1759317777173947768568dd0f11698a21759317777.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2Fys-blog%2F76220e97-2962-42c8-b767-3a0ea6363aa2-1774972753059.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2Fys-blog%2F7f125840-7163-4395-8225-a175c1e30771-1772420171186.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F08%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
gurugram,/school/gurugram/satya-school-gurugram-sector-49,https://yellowslate.com/school/gurugram/satya-school-gurugram-sector-49,"Satya School, Gurugram - Sector 49 ",4.6,2000,126,+919513238818,Sector 49,"CBSE, IB",,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.sgp1.digitaloceanspaces.com/schools/1766735623929r5siwv4syka.png | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.digitaloceanspaces.com%2Fgallery%2F17707216479306l22tjb3nfj.blob&w=1200&q=75
gurugram,/school/gurugram/manav-rachna-international-school-sector-46-gurugram-sector-46,https://yellowslate.com/school/gurugram/manav-rachna-international-school-sector-46-gurugram-sector-46,"Manav Rachna International School, Sector 46 Gurugram - Sector 46 ",4.9,1982,273,+919513238818,Sector 46,CBSE,2008,International Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F08%2Fimage4-4.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F08%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
gurugram,/school/gurugram/excelsior-american-school-sector-43,https://yellowslate.com/school/gurugram/excelsior-american-school-sector-43,Excelsior American School - Sector 43 ,4.7,1964,150,+919513238818,Sector 43,"CBSE, IB, IGCSE",2006,International Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159487361717183582275f0fd7115dcbd1594873617.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15948735993991939345f0fd6ff90c201594873600.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159487359215480078515f0fd6f882d7f1594873593.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159487358716856014355f0fd6f33ccae1594873587.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTable-tennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSwimming.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSquash.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FShooting.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FGymnastics.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FFootball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FChess.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCarroms.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBasketball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FBadminton.png&w=1200&q=75
gurugram,/school/gurugram/manav-rachna-international-school-sector-51-gurugram-sector-51,https://yellowslate.com/school/gurugram/manav-rachna-international-school-sector-51-gurugram-sector-51,"Manav Rachna International School, Sector 51 Gurugram - Sector 51 ",4.7,1869,131,+919513238818,Sector 51,CBSE,2009,International Schools,Nursery - 9,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2023%2F08%2F2020-10-23.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate-blog.blr1.digitaloceanspaces.com%2F2022%2F03%2FBulk-1-Bulk-1-Bulk-1-Blue-Modern-Dream-Home-For-Sale-Blog-Banner-2.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2Fthumb.png&w=1200&q=75
gurugram,/school/gurugram/lancers-international-school-sector-53,https://yellowslate.com/school/gurugram/lancers-international-school-sector-53,Lancers International School - Sector 53 ,1.0,1823,2,+919513238818,Sector 53,"IB, IGCSE",2009,International Schools,0124-4171900,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15947858793693069695f0e80572a7971594785879.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159478587918910464055f0e80572a11b1594785879.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15947858766893326555f0e8054a90e31594785877.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159478587611814525965f0e8054a639a1594785877.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15947858741910140665f0e8052242351594785874.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15947858749114906325f0e8052180b91594785874.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FThrowball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTable-tennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSwimming.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSkating.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FShooting.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FPolo.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FNetball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FKho-Kho.png&w=1200&q=75
gurugram,/school/gurugram/scottish-high-international-school-sector-57,https://yellowslate.com/school/gurugram/scottish-high-international-school-sector-57,Scottish High International School - Sector 57 ,0,1761,0,+919513238818,Sector 57,"IB, IGCSE",2004,International Schools,2026-27,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991818478744915f0fc89ef40a41594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F15948699184768030255f0fc89edf4451594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991813778102825f0fc89ecee531594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991814582556905f0fc89ec85c91594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991815106066825f0fc89eb576b1594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991815244402455f0fc89e9f8911594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F159486991815878804285f0fc89e88d001594869919.PNG&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FYoga.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FVolleyball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FThrowball.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FTable-tennis.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSwimming.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FSkating.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FShooting.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FKho-Kho.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FKabaddi.png&w=1200&q=75
